Protein A (gene name)	Protein B (gene name)	PubMed ID	Source databases
Grm1	Gabbr1	MINT-7905450|19590495	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Grm2	Ranbp9	18555800|18555800	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Grm2	Htr2a	22118459	"psi-mi:""MI:0469""(IntAct)"
Grm4	Stxbp1	19822743	MI:0465(dip)
Grm5	Calm1	9242710	"psi-mi:""MI:0463""(biogrid)"
Grm5	Prnp	24012003	"psi-mi:""MI:0469""(IntAct)"
Grm8	Ranbp9	18555800|18555800	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Grn	Tnfrsf1a	24703938	MI:0974(innatedb)
Grn	Tnfrsf1b	24703938	MI:0974(innatedb)
Grpr	Oprm1	22000021	"psi-mi:""MI:0469""(IntAct)"
Grsf1	Use1	25184340	"psi-mi:""MI:0463""(biogrid)"
Gsap	Ncstn	20811458	MI:0465(dip)
Gsap	Psen1	20811458	MI:0465(dip)
Gsap	Psenen	20811458	MI:0465(dip)
Gsc	Foxh1	17568773	"psi-mi:""MI:0463""(biogrid)"
Gsc	Hdac1	17568773|17568773	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gsc	Hdac3	17568773|17568773	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gsc	Wwp2	21170031	"psi-mi:""MI:0463""(biogrid)"
Gsc2	Rnf4	10822263	"psi-mi:""MI:0463""(biogrid)"
Gsg1	Hspa5	18325338|18325338	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gsg1	Papolb	18325338|18325338	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gsk3a	Ctnnd1	19706605	"psi-mi:""MI:0463""(biogrid)"
Gsk3a	Stat3	19258035	MI:0974(innatedb)
Gsk3a	Ror2	17986005	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	Axin1	10318824	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	Nfe2l2	21245377	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	Apc	15327768	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	Mcl1	22976837	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	Macf1	21295697	"psi-mi:""MI:0469""(IntAct)"
Gsk3b	Ctnnd1	19706605	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	Stat3	19258035	MI:0974(innatedb)
Gsk3b	Map3k4	17726008	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	Psen1	11104755	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	E2f1	18367454	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	Disc1	19303846	"psi-mi:""MI:0469""(IntAct)"
Gsk3b	Ikbkg	12808104	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	Ctnnb1	15327768|19107203	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:1332""(bhf-ucl)"
Gsk3b	Mdm2	21738215	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	Ror2	17986005	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	Dzip1	25860027	MI:0465(dip)
Gsk3b	Axin2	9554852	"psi-mi:""MI:0463""(biogrid)"
Gsk3b	Prkaca	11035810	"psi-mi:""MI:1332""(bhf-ucl)"
Gsk3b	Trp53	21738215	"psi-mi:""MI:0463""(biogrid)"
Gsn	Stk39	14563843	"psi-mi:""MI:0469""(IntAct)"
Gsn	Pik3c2a	10684249	"psi-mi:""MI:0463""(biogrid)"
Gsta4	Mapk9	16223495|16223495	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gsta4	Mapk8	16223495|16223495	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gsta4	Mapk10	16223495|16223495	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gstp1	Gstp1	MINT-8051515|21134126	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gstp1	Fancc	11433346	"psi-mi:""MI:0463""(biogrid)"
Gstp1	Prdx6	23164639	"psi-mi:""MI:0469""(IntAct)"
Gtf2a1	Gtf2a1	15927180|15927180	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gtf2a1	Gtf2a1l	15927180|15927180	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gtf2a1	Tbpl1	15927180|15927180	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gtf2a1l	Gtf2a1l	15927180|15927180	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gtf2b	Crebbp	7913207	"psi-mi:""MI:0463""(biogrid)"
Gtpbp2	Pelo	25061210	MI:0465(dip)
Gulp1	Acap1	17398097	MI:0974(innatedb)
Gys1	Epm2a	22578008|22578008	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Gzmb	Casp7	17283187|9174624|17283187	"psi-mi:""MI:0463""(biogrid)|MI:0974(innatedb)|MI:0974(innatedb)"
Gzmb	Bid	17179148|17116752|15569669|15280543	MI:0974(innatedb)|MI:0974(innatedb)|MI:0974(innatedb)|MI:0974(innatedb)
Gzmb	Hopx	15280543	MI:0974(innatedb)
Gzmb	Casp3	17283187	"psi-mi:""MI:0463""(biogrid)"
H1FNT	EZH2	22323620	(mentha)
H1fnt	Ezh2	22323620	"psi-mi:""MI:0463""(biogrid)"
H2-AA	CD74	16242130	(mentha)
H2-AA	P06344	12150894	(mentha)
H2-AA	H2-AB1	9529149	(mentha)
H2-AB1	H2-AA	9529148|10583947|10775108|10894169|12589760|12084926	(mentha)|(mentha)|(mentha)|(mentha)
H2-AB1	UBC	17174123	(mentha)
H2-Aa	Cd74	16242130|16242130	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
H2-Aa	H2-Ab1	10894169|12084926|9529148|9529148|10583947	"psi-mi:""MI:0469""(IntAct)|psi-mi:""MI:0469""(IntAct)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)|MI:0465(dip)"
H2-Ab1	Ubc	17174123	"psi-mi:""MI:0463""(biogrid)"
H2-Ab1	H2-Aa	12589760|9529149|10775108|9529149|10775108|12589760	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
H2-D1	B2M	9729040|11751972|9892618	(mentha)|(mentha)
H2-D1	B2m	11751972|9729040|9892618|9729040|11751972	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)|MI:0465(dip)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
H2-DMB2	H2-DMA	9768758	(mentha)
H2-DMb2	H2-DMa	9768758	"psi-mi:""MI:0469""(IntAct)"
H2-EB1	CD74	16242130	(mentha)
H2-Eb1	Cd74	16242130|16242130	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
H2-K1	Lilrb3	18787130	MI:0465(dip)
H2-K1	Fes	22522491	"psi-mi:""MI:0974""(InnateDB)"
H2-K1	B2M	12083519|10023770	(mentha)
H2-K1	A2NTU7	9469799	(mentha)
H2-L	B2M	9620676	(mentha)
H2-L	A2NTU7	17418792	(mentha)
H2-Q7	B2M	11738047	(mentha)
H2-Q7	B2m	11738047|11738047	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
H2AFX	PARP1	20442707	(mentha)
H2AFX	HSPA2	25703348	(mentha)
H2AFY	SPOP	12183056	(mentha)
H2AFZ	H2AFZ	11101893	(mentha)
H2afx	Hspa2	25703348	"psi-mi:""MI:0463""(biogrid)"
H2afx	Nbn	12792649	"psi-mi:""MI:0463""(biogrid)"
H2afx	Trp53bp1	12792649	"psi-mi:""MI:0463""(biogrid)"
H2afx	Mdc1	25703348	"psi-mi:""MI:0463""(biogrid)"
H2afx	Parp1	20442707|MINT-7915054	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
H2afx	Topbp1	20871591	"psi-mi:""MI:0471""(MINT)"
H2afx	Supt16	25703348	"psi-mi:""MI:0463""(biogrid)"
H2afx	Aifm1	20360685|20360685	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
H2afx	Fancd2	17304220|17304220|17304220	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
H2afx	Psip1	25703348	"psi-mi:""MI:0463""(biogrid)"
H2afx	Topbp1	MINT-8086392	"psi-mi:""MI:0471""(MINT)"
H2afx	Scml2	25703348	"psi-mi:""MI:0463""(biogrid)"
H2afx	Srrm2	25703348	"psi-mi:""MI:0463""(biogrid)"
H2afx	Tp53bp1	MINT-8086392|20871591	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
H2afx	Lmna	23658700	"psi-mi:""MI:0469""(IntAct)"
H2afy	Spop	12183056	"psi-mi:""MI:0463""(biogrid)"
H2afz	Smarca4	23260146	"psi-mi:""MI:0469""(IntAct)"
H2afz	Foxa2	23260146	"psi-mi:""MI:0469""(IntAct)"
H2afz	Vps72	MINT-7986133|20473270	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
H2afz	Kat5	23260146	"psi-mi:""MI:0469""(IntAct)"
H2afz	H2afz	11101893	"psi-mi:""MI:0463""(biogrid)"
H2afz	Nap1l1	23260146	"psi-mi:""MI:0469""(IntAct)"
H3	Pou5f1	23798425	"psi-mi:""MI:0463""(biogrid)"
H3F3B	CBX4	16537902	(mentha)
H3F3B	AURKB	16179389	(mentha)
H3F3B	CBX2	16537902|20493168	(mentha)
H3F3B	CHD1	23948251	(mentha)
H3F3B	KMT2B	17707229	(mentha)
H3F3B	CHD5	23948251	(mentha)
H3f3a	Hdac3	24115035	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Ezh2	23948251	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Cbx7	16537902	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Uhrf1	23463006	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Chd5	23948251	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Cbx8	16537902	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Chd1	23948251	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Hdac5	24115035	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Aurka	21274965	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Cbx2	16537902	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Cbx6	16537902	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Bptf	16728976	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Cbx4	16537902	"psi-mi:""MI:0463""(biogrid)"
H3f3a	Cbx3	23948251	"psi-mi:""MI:0463""(biogrid)"
HAND1	HAND2	10924525|12392994	(mentha)
HAND1	ASCL1	8948587	(mentha)
HAND1	HAND1	10924525	(mentha)
HAND1	FHL2	15509787	(mentha)
HAND1	SOX15	16759287	(mentha)
HAND1	NKX2-5	12392994	(mentha)
HAND1	TCF3	10924525	(mentha)
HAND2	HOXD13	20386744	(mentha)
HAND2	TCF4	15351717	(mentha)
HAND2	NKX2-5	12392994	(mentha)
HAND2	TCF3	10924525|15351717	(mentha)
HAND2	HAND2	10924525	(mentha)
HAVCR2	LGALS4	16286920	(mentha)
HAVCR2	LGALS9	16286920	(mentha)
HAVCR2	LGALS1	16286920	(mentha)
HAVCR2	LGALS3	16286920	(mentha)
HCCS	SLC1A1	16858406	(mentha)
HCCS	BIRC3	16858406	(mentha)
HCFC1	KMT2A	21670200	(mentha)
HCLS1	FYN	10713104	(mentha)
HCLS1	LYN	10428862|10713104	(mentha)
HCLS1	LCK	7628441|10713104	(mentha)
HCN1	HCN2	12928435	(mentha)
HCN1	HCN1	22006928	(mentha)
HCN2	HCN2	17562314	(mentha)
HCST	KLRK1	12426564|12426565	(mentha)
HCST	CLM	12893283	(mentha)
HCST	TYROBP	19251634|12426565	(mentha)
HDAC1	ZNF431	21177534	(mentha)
HDAC1	HDAC1	11302704	(mentha)
HDAC1	CHD5	21931736	(mentha)
HDAC1	MNT	16103876	(mentha)
HDAC11	GSC	17568773	(mentha)
HDAC2	HDAC1	16109738	(mentha)
HDAC2	ANP32A	17557114	(mentha)
HDAC2	CHD5	21931736	(mentha)
HDAC2	SPI1	21518930	(mentha)
HDAC2	POU5F1	17093407|20362541|18454139	(mentha)
HDAC2	SMARCA2	15696166	(mentha)
HDAC2	SOX2	21103394|19139101	(mentha)
HDAC2	PDX1	15496408	(mentha)
HDAC2	SAP30	9702189	(mentha)
HDAC2	FOSB	21258411	(mentha)
HDAC2	SMARCE1	15696166	(mentha)
HDAC2	APEX1	22441348	(mentha)
HDAC2	IRS1	15522123	(mentha)
HDAC2	ZNF431	21177534	(mentha)
HDAC2	SP3	16109738	(mentha)
HDAC2	ZFPM1	19654328	(mentha)
HDAC2	GFI1B	17707228	(mentha)
HDAC2	HIST4H4	22441348	(mentha)
HDAC2	SUV39H1	11788710	(mentha)
HDAC3	SUV39H1	11788710	(mentha)
HDAC4	MEF2A	22466704|10737771	(mentha)
HDAC4	TNF	16260608	(mentha)
HDAC4	IFRD1	15743821	(mentha)
HDAC4	HDAC3	19498465	(mentha)
HDAC4	CREB1	22466704	(mentha)
HDAC4	GLI2	22549777	(mentha)
HDAC4	DNAJB6	16260608	(mentha)
HDAC4	RUNX2	15537544	(mentha)
HDAC4	PPP2CA	22466704	(mentha)
HDAC4	MEF2D	19498465|10737771	(mentha)
HDAC5	NR2E1	17873065	(mentha)
HDAC6	NFKB1	12372765	(mentha)
HDAC6	CYLD	19893491	(mentha)
HDAC6	PARK2	23258539	(mentha)
HDAC6	MAPT	19457097	(mentha)
HDAC6	PLAA	11689694	(mentha)
HDAC6	TUBA1A	19893491|12486003	(mentha)
HDAC6	HDAC11	24726361	(mentha)
HDAC6	RELA	12372765	(mentha)
HDAC6	VCP	11689694|16810319	(mentha)
HDAC6	CFTR	16810319	(mentha)
HDAC6	FBXO32	25516595	(mentha)
HDAC6	HSP90AB1	22367781|17785525|15916966	(mentha)
HDAC6	USP8	16810319	(mentha)
HDAC6	UBA52	16810319	(mentha)
HDAC6	UBC	16810319	(mentha)
HDAC6	HDAC6	16810319	(mentha)
HDAC7	YWHAE	16615898|15166223|11585834|16956611	(mentha)
HDAC7	MEF2A	16956611	(mentha)
HDAC7	MITF	21324898	(mentha)
HDAC7	NR2E1	17873065	(mentha)
HDAC7	DNAJB6	16260608	(mentha)
HDAC8	ESRRA	20484414	(mentha)
HDAC9	CBX5	12242305	(mentha)
HDAC9	USF1	21680747	(mentha)
HDAC9	HDAC1	15711539	(mentha)
HDGFRP2	HDGF	22212508	(mentha)
HECTD2	PIAS1	26157031	(mentha)
HELLS	CBX2	17726103	(mentha)
HELLS	DNMT3A	16395332	(mentha)
HELLS	PCGF2	17726103	(mentha)
HELLS	DNMT3B	16395332	(mentha)
HELLS	BMI1	17726103	(mentha)
HELT	HELT	14764602	(mentha)
HELT	HES5	14764602	(mentha)
HERC2 {ECO:0000312|EMBL:AAD08658.1, ECO:0000312|MGI:MGI:103234}	UBE3A	21493713	(mentha)
HERC2 {ECO:0000312|EMBL:AAD08658.1, ECO:0000312|MGI:MGI:103234}	TP53	24722987	(mentha)
HERPUD1	NCSTN	21600962	(mentha)
HERPUD1	PKD2	18178578	(mentha)
HERPUD1	VCP	21600962	(mentha)
HES6	HES1	10851137	(mentha)
HESX1	DNMT1	17931718	(mentha)
HESX1	SAFB	17931718	(mentha)
HEXIM1	SRSF1	23663783	(mentha)
HEXIM1	SRSF2	23663783	(mentha)
HEY1	HAND2	10924525	(mentha)
HEY2	HAND2	10924525	(mentha)
HEY2	HAND1	10924525	(mentha)
HEY2	HELT	14764602	(mentha)
HEYL	HAND2	10924525	(mentha)
HEYL	HAND1	10924525	(mentha)
HGF	HGF	17804794	(mentha)
HGS	CLTC	16720641	(mentha)
HGS	HGS	16615908	(mentha)
HGS	STAM2	10651905|12972556|20697350	(mentha)
HGS	TSG101	12802020	(mentha)
HGS	UBC	17182860	(mentha)
HGS	SNAP25	16615908	(mentha)
HGS	IL6ST	18519587	(mentha)
HHEX	FOS	11551904	(mentha)
HHEX	JUN	11551904	(mentha)
HHIP	SHH	10050855	(mentha)
HIC1	TCF7L2	16724116	(mentha)
HIF1A	ARNT	20609350|10873592	(mentha)
HIF1A	RORC	21871655	(mentha)
HIF1A	UBE2I	17981124	(mentha)
HIF1A	UBC	17981124	(mentha)
HIF1A	SENP1	17981124	(mentha)
HIF1A	VHL	20211142|12468553|17981124	(mentha)
HIF1A	MYC	24360282	(mentha)
HIF1A	ATF4	23649506	(mentha)
HIF1A	FOXA2	20609350	(mentha)
HIF1A	EP300	18268343	(mentha)
HIF1A	NDN	15978586	(mentha)
HIF1A	E2F8	22903062	(mentha)
HIF1A	SUMO1	17981124|15225651	(mentha)
HIP1R	CTTN	17318189	(mentha)
HIPK1	DAXX	12529400	(mentha)
HIPK2	CTBP2	16940173	(mentha)
HIPK2	SKOR1	15528197	(mentha)
HIPK2	MYB	15082531	(mentha)
HIPK2	TP53	15526030	(mentha)
HIPK2	POU4F1	15492043	(mentha)
HIPK2	AXIN1	15526030	(mentha)
HIPK2	LEF1	17666529	(mentha)
HIPK2	NLK	15082531	(mentha)
HIPK2	WSB1	18093972	(mentha)
HIPK3	FAS	11034606	(mentha)
HIPK3	DAXX	11034606	(mentha)
HIPK3	FADD	11034606	(mentha)
HIRA	POLR2A	24074864	(mentha)
HIRA	PAX7	9731536	(mentha)
HIRA	H3F3B	24074864|20211137|9731536	(mentha)
HIRA	PAX3	9731536	(mentha)
HIRIP3	HIRA	9731536	(mentha)
HIST1H1A	MSX1	15192231	(mentha)
HIST1H1A	PURA	15707957	(mentha)
HIST1H1A	CDK1	8226784|7604037|9247342	(mentha)
HIST1H1A	CDK4	12007403	(mentha)
HIST1H1A	CCNB1	9247342	(mentha)
HIST1H1B	CDK4	16627785	(mentha)
HIST1H1B	MSX1	15192231	(mentha)
HIST1H1C	CDK1	11641775|11380680	(mentha)
HIST1H2BG	AKT1	11435472	(mentha)
HIST2H2AA2	MYSM1	26474655	(mentha)
HIST2H2BB	AKT1	9582374	(mentha)
HIST2H2BB	CDC6	18635963	(mentha)
HIST2H2BB	MCM3	18635963	(mentha)
HIST2H2BB	UBE2B	11929833	(mentha)
HIST2H3C2	CHEK1	18243098	(mentha)
HIST2H3C2	CDK1	10559244	(mentha)
HIST3H2A	EP300	16704373	(mentha)
HIST4H4	HDAC1	22441348	(mentha)
HIST4H4	POU5F1	23798425|20362542	(mentha)
HIST4H4	CLOCK	16678094	(mentha)
HLTF	ANXA2	23415230	(mentha)
HLTF	S100A10	23415230	(mentha)
HMBOX1	SYCP3	23685356	(mentha)
HMBOX1	COIL	23685356	(mentha)
HMBOX1	XRCC6	23685356	(mentha)
HMBOX1	XRCC5	23685356	(mentha)
HMBOX1	TERF1	23685356	(mentha)
HMG20A	BRAP	23707952	(mentha)
HMGA1	RB1	19633359	(mentha)
HMGA2	RB1	16766265	(mentha)
HMGB1	RB1	11748221	(mentha)
HMGB1	AES	11748221	(mentha)
HMGB1	TP53	11748221	(mentha)
HMGB1	ZFP36	11748221	(mentha)
HMGB2	LEF1	19805379	(mentha)
HMMR	BACH1	19011633	(mentha)
HNF1B	HDAC1	15509593	(mentha)
HNF4A	PPARGC1A	15744310	(mentha)
HNRNPA0	PTGS2	12456657	(mentha)
HNRNPA0	TNF	12456657	(mentha)
HNRNPA0	CXCL2	12456657	(mentha)
HNRNPA0	MAPKAPK2	12456657	(mentha)
HNRNPC	NAP1L2	21333655	(mentha)
HNRNPD	LDHA	12107167	(mentha)
HNRNPK	NCK2	11557983	(mentha)
HNRNPK	VAV1	7862126	(mentha)
HNRNPM	NANOG	23395962	(mentha)
HNRNPU	WHSC1	19483677	(mentha)
HNRNPU	POLR2A	21235343	(mentha)
HNRNPU	SMARCA4	22162999	(mentha)
HOMER1	ITPR1	15579147	(mentha)
HOMER1	GRM5	9808458	(mentha)
HOMER1	GRID2	15579147	(mentha)
HOMER1	HOMER2	9808458	(mentha)
HOMER1	HOMER1	15579147	(mentha)
HOMER1	GRM1	15579147	(mentha)
HOMER2	GRM1	10493740	(mentha)
HOMER2	GRM5	9808458	(mentha)
HOMER2	DLG4	10493740	(mentha)
HOMER2	CDC42	10493740	(mentha)
HOMER2	SYP	10493740	(mentha)
HOMER2	RHOA	10493740	(mentha)
HOMER2	RAC1	10493740	(mentha)
HOMER2	CAPZA1	10493740	(mentha)
HOMER3	GRM1	22486777	(mentha)
HOMER3	PSMC5	22486777	(mentha)
HOOK1	ANK3	15823567	(mentha)
HOOK3	MSR1	17237231	(mentha)
HORMAD1	SMC3	22346761	(mentha)
HOXA10	SPI1	18692240	(mentha)
HOXA10	GMNN	14973489	(mentha)
HOXA11	GMNN	14973489	(mentha)
HOXA13	MEIS2	15617687	(mentha)
HOXA13	SMAD1	16087734	(mentha)
HOXA13	MEIS1	15617687|16087734	(mentha)
HOXA13	SMAD5	16087734	(mentha)
HOXA13	MEIS3	15617687	(mentha)
HOXA7	GMNN	14973489	(mentha)
HOXA9	JUN	11551904	(mentha)
HOXB7	GMNN	14973489	(mentha)
HOXC8	GMNN	14973489	(mentha)
HOXC8	JUN	11551904	(mentha)
HOXC9	GMNN	14973489	(mentha)
HOXD10	GMNN	14973489	(mentha)
HPCAL1	CYB5A	14739275	(mentha)
HPS4	BLOC1S3	15265785	(mentha)
HPS6	HPS5	12548288	(mentha)
HRAS	PIK3R1	12196526|24470255	(mentha)
HRAS	BRAF	8668348	(mentha)
HRAS	RGL3	10869344	(mentha)
HRAS	RALGDS	9144171	(mentha)
HRAS	PIK3CD	23706742|9235916	(mentha)
HRAS	HSPD1	1347942	(mentha)
HRAS	KNDC1	17984326	(mentha)
HRAS	RASSF5	18596699	(mentha)
HS1BP3	HCLS1	10590261	(mentha)
HSF1	HSP90AB1	22367781|17785525	(mentha)
HSF2BP	BNC1	23707421	(mentha)
HSP90AB1	SULT2B1	20718863	(mentha)
HSP90AB1	NR1I3	12885400	(mentha)
HSP90AB1	HSP90AB1	22367781	(mentha)
HSP90B1	MLLT3	20159978	(mentha)
HSPA1A	GDI1	12426384	(mentha)
HSPA1A	HSPA1B	23973223	(mentha)
HSPA1B	KRT8	12231209	(mentha)
HSPA1B	SOCS1	15456882	(mentha)
HSPA1B	DNAJB6	16260608	(mentha)
HSPA1B	TP53	23251530	(mentha)
HSPA1B	IKBKG	19136968|16697380	(mentha)
HSPA1B	MLLT3	20159978	(mentha)
HSPA1B	HSP90AB1	8157642	(mentha)
HSPA1B	IL4R	24251647	(mentha)
HSPA1L	TP53	10637512	(mentha)
HSPA2	HSPA2	15498567	(mentha)
HSPA2	CDK1	19553603|9247342	(mentha)
HSPA5	AR	23618905	(mentha)
HSPA5	PDIA2	12475965	(mentha)
HSPA5	PDIA4	12475965	(mentha)
HSPA5	HSP90B1	19805157|12475965	(mentha)
HSPA5	FKBP7	14960307	(mentha)
HSPA5	ATF6	23618905	(mentha)
HSPA5	MZB1	19805157	(mentha)
HSPA5	HSPA5	12475965	(mentha)
HSPA8	CIDEC	25315694	(mentha)
HSPA8	CCND1	12588994	(mentha)
HSPA8	KLC1	20111006	(mentha)
HSPA8	CDK4	12588994	(mentha)
HSPA8	CDKN1A	12588994	(mentha)
HSPA8	MAPT	17954934|18346207	(mentha)
HSPA8	SULT2B1	20718863	(mentha)
HSPA8	UBC	21151134|23649778	(mentha)
HSPA9	ITPR1	24947355	(mentha)
HSPB1	UBC	17189251	(mentha)
HSPB1	HSPB1	10383393	(mentha)
HSPD1	HSP90B1	22487187	(mentha)
HSPD1	UOX	23085393	(mentha)
HSPD1	HSPA9	12931191	(mentha)
HSPD1	UBC	23695782	(mentha)
HSPG2	FBLN2	10556044|9431988	(mentha)
HSPG2	NID1	11574465|9431988	(mentha)
HSPG2	COL18A1	10966814|9687493	(mentha)
HSPG2	COL15A1	10966814	(mentha)
HSPH1	TUBA1A	12749852	(mentha)
HTATSF1	SRSF2	18641664	(mentha)
HTR3A	HTR3A	20023641	(mentha)
HTR4	SRC	19661922	(mentha)
HTR6	MTOR	23027611	(mentha)
HTR6	RHEB	23027611	(mentha)
HTRA1	INHBA	14973287	(mentha)
HTRA1	GDF5	14973287	(mentha)
HTRA1	BMP4	14973287	(mentha)
HTRA1	TGFB1	14973287	(mentha)
HTRA1	TGFB2	14973287	(mentha)
HTRA2	DIAPH1	12815069	(mentha)
HTRA2	BIRC3	12815069	(mentha)
HTRA2	XIAP	11604410|12815069	(mentha)
HTRA2	BIRC7	12815069	(mentha)
HTRA2	MPV17L	18772386	(mentha)
HTRA2	BIRC2	12815069	(mentha)
HTRA2	CSN2	12815069	(mentha)
HTT	GAPDH	17500595	(mentha)
HTT	CACNA2D1	17500595	(mentha)
HTT	AXIN1	20531388	(mentha)
HTT	STX1A	17500595	(mentha)
HUWE1	TP53	22754359	(mentha)
HUWE1	MCL1	21613222	(mentha)
HUWE1	MYC	22754359	(mentha)
HUWE1	CDKN2A	22754359	(mentha)
HVCN1	HVCN1	18583477	(mentha)
HYOU1	VCP	24218449	(mentha)
HYOU1	TMED10	12065409	(mentha)
HYOU1	HSPA5	24218449	(mentha)
HYOU1	SEC61A1	24218449|12065409	(mentha)
Hacd3	Usp19	25036637	"psi-mi:""MI:0469""(IntAct)"
Hadh	Aldoa	22496890	"psi-mi:""MI:0463""(biogrid)"
Hand1	Nkx2-5	12392994	"psi-mi:""MI:0463""(biogrid)"
Hand1	Fhl2	15509787	"psi-mi:""MI:0463""(biogrid)"
Hand1	Sox15	16759287	"psi-mi:""MI:0463""(biogrid)"
Hand2	Hand1	12392994	"psi-mi:""MI:0463""(biogrid)"
Hand2	Nkx2-5	12392994	"psi-mi:""MI:0463""(biogrid)"
Hap1	Klc1	16339760	"psi-mi:""MI:0469""(IntAct)"
Hap1	Kif5a	18615096|MINT-6947628	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Hap1	Htt	15242649	"psi-mi:""MI:0463""(biogrid)"
Hap1	Ahi1	23532844|21146532|MINT-8076316	"psi-mi:""MI:0486""(UniProt)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Hap1	Klc2	16339760	"psi-mi:""MI:0469""(IntAct)"
Havcr2	Lgals4	16286920	"psi-mi:""MI:0469""(IntAct)"
Havcr2	Lgals9	16286920|16286920	"psi-mi:""MI:0469""(IntAct)|MI:0974(innatedb)"
Havcr2	Bag6	22863785	"psi-mi:""MI:0463""(biogrid)"
Havcr2	Lgals1	16286920	"psi-mi:""MI:0469""(IntAct)"
Havcr2	Hmgb1	22842346	"psi-mi:""MI:0974""(InnateDB)"
Havcr2	Ceacam1	25363763	MI:0465(dip)
Havcr2	Lgals3	16286920	"psi-mi:""MI:0469""(IntAct)"
Hax1	Parl	18288109	MI:0465(dip)
Hba	Nos3	23123858	MI:0465(dip)
Hbs1l	Pelo	25061210	MI:0465(dip)
Hccs	Birc2	16858406|16858406	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Hccs	Birc3	16858406|16858406	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
